Restaurant ID,Restaurant Name,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes
4150,Nirula's,New Delhi,Bhikaji Cama Place,77.18884371,28.56747782,"Fast Food, North Indian, Desserts, Ice Cream",1100,No,Yes,3,2.5,98
4154,Yashna,Gurgaon,Sector 31,77.0510225,28.4530419,"North Indian, Mughlai",500,No,Yes,2,2.8,73
4160,Xiian,Noida,Sector 18,77.3233803,28.5688017,"Italian, Continental, North Indian, Chinese",1400,Yes,Yes,3,3.4,286
4163,Polka Pastry & Snack Bar,New Delhi,Rajouri Garden,77.1166967,28.6395812,"Bakery, Fast Food",350,No,Yes,1,3.4,33
4164,Polka Pastry & Snack Bar,New Delhi,Vikaspuri,77.0792789,28.6425242,"Bakery, Fast Food",350,No,Yes,1,2.7,44
4166,Red - Bellagio,New Delhi,"Bellagio, Ashok Vihar Phase 2",77.1800463,28.6962508,Chinese,1500,Yes,Yes,3,3.4,137
4171,Burger Hut,Gurgaon,DLF Phase 3,77.094263,28.4923373,"Burger, Fast Food, Chinese",300,No,Yes,1,3.6,319
4172,Aahar,Gurgaon,DLF Phase 3,77.0943256,28.492384,"North Indian, South Indian, Chinese",400,No,Yes,1,2,60
4185,Raj Xpresso,Gurgaon,Udyog Vihar,77.083835,28.506391,"North Indian, Chinese",650,No,No,2,2.9,13
4188,Oasis Kitchen,Gurgaon,"Vyapar Kendra, Palam Vihar",77.0316635,28.5088043,"Chinese, North Indian",250,No,No,1,2.9,6
4215,Truffles,Gurgaon,"Sushant Shopping Arcade, Sushant Lok, Gurgaon",77.0790658,28.4606655,Bakery,300,No,Yes,1,3.2,15
4227,Chill'm Bar & Cafe,New Delhi,Kamla Nagar,77.2047215,28.6839245,"North Indian, Italian, Chinese, Fast Food",600,Yes,Yes,2,4.2,300
4234,Eggspectation - Jaypee Vasant Continental,New Delhi,"Jaypee Vasant Continental, Vasant Vihar",77.16443762,28.55650347,"European, Continental, North Indian",3000,Yes,No,4,3.6,162
4235,Tapas - Jaypee Vasant Continental,New Delhi,"Jaypee Vasant Continental, Vasant Vihar",77.16443762,28.55650347,North Indian,3000,Yes,No,4,3.2,24
4237,Costa Coffee,New Delhi,Connaught Place,77.2321919,28.62925605,Cafe,600,No,No,2,3.4,76
4239,Costa Coffee,Ghaziabad,"Shipra Mall, Indirapuram",77.370576,28.634123,Cafe,600,No,No,2,3.3,60
4248,The Great Kabab Factory,Noida,Sector 18,77.3218102,28.57210424,"North Indian, Mughlai",2200,Yes,No,4,3.5,540
4249,Wenger's,New Delhi,Connaught Place,77.2183326,28.6333676,"Bakery, Fast Food, Desserts",400,No,No,1,4.3,3591
4250,Grub Pub,New Delhi,Hauz Khas,77.2084143,28.5516775,Chinese,1000,Yes,Yes,3,3.4,180
4251,Cafe 6,New Delhi,Hauz Khas,77.2084289,28.5525624,"Cafe, Fast Food, North Indian",500,No,Yes,2,3.9,406
4256,Spice It - Hotel IBIS,Gurgaon,"IBIS Hotel, Golf Course Road",77.0993934,28.4470228,"Fast Food, North Indian, Chinese",1000,Yes,No,3,2.7,96
4268,Defence Bakery,New Delhi,Defence Colony,77.2301021,28.5737979,"Bakery, Fast Food",400,No,Yes,1,4.1,561
4271,H�_agen-Dazs,New Delhi,"Select Citywalk Mall, Saket",77.219309,28.529136,"Desserts, Ice Cream",700,No,No,2,4,649
4278,Subway,New Delhi,Satyaniketan,77.1687371,28.5885208,"American, Fast Food, Salad, Healthy Food",500,No,Yes,2,3.6,144
4283,FIO Country Kitchen and Bar,New Delhi,"Garden of Five Senses, Saket",77.19707139,28.51423729,"European, Italian, North Indian",3300,Yes,No,4,4.2,1561
4290,Cafe Rouge - Ramada,Gurgaon,"Ramada Gurgaon Central, Sector 44",77.0706524,28.4497396,"North Eastern, Continental, South Indian, Fast Food",1500,Yes,No,3,3.5,194
4296,L'Opera,New Delhi,Khan Market,77.2261901,28.5997872,"Bakery, Desserts, Fast Food",400,No,Yes,1,4,518
4299,Angels in my Kitchen,New Delhi,Greater Kailash (GK) 2,77.2457042,28.5307774,"Bakery, Desserts, Fast Food",350,No,Yes,1,2.9,77
4302,Mughals Rasoi,New Delhi,East of Kailash,77.24965878,28.55559431,"North Indian, Mughlai, Chinese",700,No,Yes,2,3.2,38
4311,Saptagiri,New Delhi,Mahipalpur,77.1229435,28.5455533,"North Indian, Mughlai, Chinese, Continental, Fast Food",900,Yes,No,2,2.8,10
4312,First Choice,New Delhi,Mahipalpur,77.1285132,28.5437505,"North Indian, Chinese, Fast Food",600,No,No,2,2.9,11
4315,The Tandoori Night,New Delhi,Mahipalpur,77.1249212,28.5467289,"Biryani, Chinese, North Indian",300,No,No,1,2.8,5
4317,Hawkers,New Delhi,Vasant Vihar,77.16311596,28.55760213,Chinese,300,No,Yes,1,2.7,26
4325,Punjabi Rasoi,New Delhi,Kalkaji,77.2510672,28.5446085,North Indian,350,No,Yes,1,2.4,11
4330,Gupta's Rasoi,New Delhi,Safdarjung,77.19629455,28.558874,North Indian,350,No,Yes,1,2.8,60
4336,Amritsari Dhaba,New Delhi,Safdarjung,77.199024,28.565358,"North Indian, Chinese",500,No,No,2,3.2,18
4338,Spinns Resto-Bar,New Delhi,Vikaspuri,77.0747491,28.639194,"North Indian, Chinese",800,Yes,No,2,2.6,43
4341,The Great Kabab Factory,New Delhi,"MGF Metropolitan Mall, Saket",77.22012531,28.52937369,"North Indian, Mughlai",2200,Yes,Yes,4,3.5,498
4356,T.K'S Oriental Grill - Hyatt Regency,New Delhi,"Hyatt Regency, Bhikaji Cama Place",77.185331,28.56904,"Japanese, Thai, Sushi",4000,Yes,No,4,3.9,290
4357,Cafe - Hyatt Regency,New Delhi,"Hyatt Regency, Bhikaji Cama Place",77.185331,28.56904,"Cafe, Continental, North Indian",3500,Yes,No,4,3.6,261
4358,Cafe G - Crowne Plaza,Gurgaon,"Crowne Plaza, Sector 29",77.0600891,28.4684326,"North Indian, Continental, Chinese",3500,Yes,No,4,3.9,181
4364,Onyx Bar - Hotel The Royal Plaza,New Delhi,"Hotel The Royal Plaza, Janpath",77.2170731,28.6212756,"Continental, Chinese, Japanese, North Indian, Thai",2500,Yes,No,4,3,19
4365,Lord William Tea Lounge - Hotel The Royal Plaza,New Delhi,"Hotel The Royal Plaza, Janpath",77.216908,28.6212322,Cafe,2500,No,No,4,3.6,38
4366,Jasmine - Hotel The Royal Plaza,New Delhi,"Hotel The Royal Plaza, Janpath",77.2170731,28.6212756,"Seafood, Chinese, Japanese, Sushi, Thai",4000,Yes,No,4,3.7,44
4367,Lutyen's - Hotel The Royal Plaza,New Delhi,"Hotel The Royal Plaza, Janpath",77.2170282,28.6212265,"Continental, North Indian, Italian",3000,Yes,No,4,3.3,95
4368,Sidewalk - Hyatt Regency,New Delhi,"Hyatt Regency, Bhikaji Cama Place",77.185331,28.56904,"Bakery, Cafe",1000,No,No,3,3.8,79
4373,The Garden Terrace - Maidens Hotel,New Delhi,"Maidens Hotel, Civil Lines",77.2256961,28.6737019,"North Indian, Continental",3000,Yes,No,4,3.3,57
4374,The Curzon Room - Maidens Hotel,New Delhi,"Maidens Hotel, Civil Lines",77.2258029,28.6737511,"European, North Indian",3200,Yes,No,4,3.4,39
4375,Cake Shop - The Ashok,New Delhi,"The Ashok, Chanakyapuri",77.195866,28.596981,"Bakery, Desserts",500,No,No,2,3.1,26
4376,Tea Lounge - The Ashok,New Delhi,"The Ashok, Chanakyapuri",77.1960071,28.5969975,Cafe,1600,No,No,3,3.2,18
4380,Longitude - Le Meridien,New Delhi,"Le Meridien, Janpath",77.2185114,28.6185594,Cafe,2000,No,No,4,3.9,90
4385,Red Wok,New Delhi,Greater Kailash (GK) 1,77.2439728,28.5467137,"Chinese, Thai",800,No,Yes,2,3.3,146
4398,21 Gun Salute,Gurgaon,Sector 29,77.0631472,28.4681891,"North Indian, Mughlai, Asian, Continental",2000,Yes,Yes,4,3.9,1365
4404,Yellow Brick Road - Taj Vivanta,New Delhi,"Taj Vivanta, Khan Market",77.2294235,28.6011707,"Continental, North Indian, South Indian, Italian",2500,No,No,4,3.9,821
4450,Jughead's Fast Food Corner,New Delhi,Uday Park,77.21790746,28.56074218,"Chinese, Fast Food, North Indian",500,No,Yes,2,3.6,438
4454,The Blue Tandoor,New Delhi,"Pacific Mall, Tagore Garden",77.1063059,28.6426228,"North Indian, Mughlai",700,No,No,2,2.6,46
4455,Shanghai Moon,New Delhi,"Pacific Mall, Tagore Garden",77.106489,28.6421265,Chinese,800,Yes,No,2,2.6,71
4464,Tanishka Restaurant & Caterers,Faridabad,Sector 37,77.3113972,28.4805517,"North Indian, Chinese",300,No,No,1,2.9,14
4469,Binge Restaurant,Noida,Sector 62,77.3625455,28.6127995,"North Indian, Chinese, Continental",1100,Yes,No,3,3.2,325
4471,Green Chick Chop,Noida,Greater Noida,77.5115542,28.4711106,"Raw Meats, North Indian, Fast Food",350,No,No,1,3.2,20
4473,Haldiram's,Noida,"Centre Stage Mall, Sector 18",77.32303832,28.5680476,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,No,No,2,3.5,169
4480,Domino's Pizza,Noida,Sector 110,77.38758132,28.53420826,"Pizza, Fast Food",700,No,No,2,2.1,84
4482,Subway,Noida,"Spice World Mall, Sector 25",77.3398007,28.5864047,"American, Fast Food, Salad, Healthy Food",500,No,Yes,2,3.4,93
4483,Republic of Chicken,Noida,Sector 62,77.3704489,28.6196711,"Raw Meats, Fast Food",400,No,No,1,3.1,17
4488,Oro The Bar - Radisson Blu,New Delhi,"Radisson Blu, Paschim Vihar",77.090592,28.6672586,Finger Food,2500,Yes,No,4,3.3,36
4490,Cup Cakes - Radisson Blu,New Delhi,"Radisson Blu, Paschim Vihar",77.090586,28.6672628,"Desserts, Bakery",2000,No,No,4,3.1,40
4496,The Grill Room - The Taj Mahal Hotel,New Delhi,"The Taj Mahal Hotel, Mansingh Road",77.2241228,28.6051535,"Mediterranean, European",5000,No,No,4,3.1,15
4499,Ano Tai - Jaypee Vasant Continental,New Delhi,"Jaypee Vasant Continental, Vasant Vihar",77.16443762,28.55650347,Chinese,2500,Yes,No,4,3.4,64
4500,The Old Baker - Jaypee Vasant Continental,New Delhi,"Jaypee Vasant Continental, Vasant Vihar",77.16443762,28.55650347,Bakery,500,No,No,2,3.3,17
4501,Paatra - Jaypee Vasant Continental,New Delhi,"Jaypee Vasant Continental, Vasant Vihar",77.16443762,28.55650347,"North Indian, Mughlai",2500,Yes,No,4,3.5,79
4502,Eggspectation - Jaypee Siddharth,New Delhi,"Jaypee Siddharth, Rajendra Place",77.1758886,28.642764,"European, Continental, North Indian",3000,Yes,No,4,3.5,202
4503,Paatra - Jaypee Siddharth,New Delhi,"Jaypee Siddharth, Rajendra Place",77.1758533,28.6427453,North Indian,3500,Yes,No,4,3.4,120
4505,Cooks Cafe - Jaypee Greens,Noida,"Jaypee Greens, Greater Noida, Noida",77.521526,28.464167,"Continental, North Indian",1500,Yes,No,3,3.3,29
4518,Sagar Dhaba,Noida,Sector 15,77.3141279,28.5815304,North Indian,350,No,No,1,3.1,27
4530,The Coffee Bean & Tea Leaf,Noida,"The Great India Place, Sector 38",77.32540604,28.56721958,Cafe,700,No,No,2,2.6,55
4541,DV's Chinese Kitchen,Noida,Sector 110,77.38743782,28.53383506,Chinese,300,No,No,1,2.8,10
4560,Costa Coffee,New Delhi,"Pacific Mall, Tagore Garden",77.1065639,28.6424982,Cafe,600,No,No,2,3.6,53
4563,Giani's,New Delhi,"Pacific Mall, Tagore Garden",77.1063609,28.6427806,"Ice Cream, Desserts",400,No,No,1,3.9,51
4566,Subway,New Delhi,"Pacific Mall, Tagore Garden",77.1069047,28.6424575,"American, Fast Food, Salad, Healthy Food",500,No,No,2,3.5,65
4568,Spaghetti Kitchen,New Delhi,"Pacific Mall, Tagore Garden",77.1063393,28.6419495,Italian,2000,Yes,Yes,4,3.8,601
4602,Halki Aanch,Gurgaon,Sushant Lok,77.0756172,28.4714149,"North Indian, Chinese",700,No,Yes,2,2.7,39
4608,Chocolatiers - The Chocolate Boutique,New Delhi,Chittaranjan Park,77.248454,28.5371718,Desserts,100,No,Yes,1,3.8,112
4618,Sugar & Spice - Le Marche,Gurgaon,"DLF South Point Mall, Golf Course Road",77.0994781,28.4476522,"Bakery, Fast Food",800,No,No,2,2.9,107
4620,Sugar & Spice - Le Marche,Gurgaon,"DLF Galleria, DLF Phase 4",77.0812241,28.4671487,"Bakery, Fast Food",800,No,No,2,2.4,88
4621,Sugar & Spice - Le Marche,New Delhi,"Basant Lok Market, Vasant Vihar",77.16383245,28.55735771,"Bakery, Fast Food",800,No,No,2,3,67
4624,Sugar & Spice - Le Marche,New Delhi,Khan Market,77.2270883,28.6003209,"Bakery, Fast Food",800,No,No,2,3.3,89
4627,Latitude - Mosaic Hotels,Noida,"Mosaic Hotels, Sector 18, Noida",77.32554484,28.57102038,"North Indian, Chinese",1700,Yes,No,3,3.3,61
4631,Andhra Bhavan,New Delhi,Feroze Shah Road,77.225522,28.6171019,"South Indian, Andhra",200,No,No,1,4.2,3010
4634,Aapki Rasoi,New Delhi,Moti Nagar,77.1420513,28.6575224,North Indian,300,No,No,1,3.1,15
4640,Say Cheese,New Delhi,Yusuf Sarai,77.207147,28.5579096,Fast Food,400,No,Yes,1,2.7,128
4649,Chinese Hut,New Delhi,Satyaniketan,77.1693212,28.587367,Chinese,500,No,Yes,2,3.2,33
4651,Nagpal's,New Delhi,Ashok Vihar Phase 1,77.1664456,28.6848261,Street Food,200,No,Yes,1,3.4,135
4655,Wah Ji Wah,New Delhi,Karol Bagh,77.19013385,28.65432818,"North Indian, Chinese",500,No,Yes,2,2.5,69
4672,Scorpio Cafe,New Delhi,Mayur Vihar Phase 2,77.3012169,28.6196855,"Chinese, Fast Food",400,No,Yes,1,3.7,410
4673,AL Maroosh,New Delhi,IP Extension,77.2933535,28.6221018,"North Indian, Mughlai, Chinese",500,No,No,2,2.8,20
4677,United Punjab,New Delhi,"V3S Mall, Laxmi Nagar",77.2860812,28.6369762,"North Indian, Mughlai",600,No,Yes,2,2.5,88
4682,Alvi's Food Spot,New Delhi,"Star City Mall, Mayur Vihar Phase 1",77.296194,28.5929234,"North Indian, Mughlai",350,No,No,1,3.2,17
4683,Peshawari,New Delhi,Pitampura,77.1393218,28.69919,North Indian,500,No,No,2,3.6,79
4715,Jahangeer Foods,New Delhi,Daryaganj,77.2404704,28.6482801,"North Indian, Mughlai",600,No,No,2,3.8,124
4716,Baskin Robbins,New Delhi,Shalimar Bagh,77.1626712,28.706493,Ice Cream,300,No,No,1,3.4,21
4717,RPM - Zanzi Bar,Noida,Sector 18,77.32529875,28.57066881,"Chinese, North Indian",2000,Yes,No,4,2.4,103
4719,India on my Plate - Fortune Select Excalibur,Gurgaon,"Fortune Select Excalibur, Sohna Road",77.0411995,28.4164952,"North Indian, Mughlai",2000,Yes,No,4,4,111
4721,Cheenos,Noida,Sector 18,77.32454438,28.56857349,"American, Italian",1500,Yes,No,3,2.6,521
4723,Giani,New Delhi,Janakpuri,77.0887384,28.6180887,"Ice Cream, Desserts",400,No,Yes,1,3.5,33
4725,Wah Ji Wah,New Delhi,Laxmi Nagar,77.2850298,28.6371081,"North Indian, Chinese",500,No,Yes,2,2.2,120
4726,Wah Ji Wah,New Delhi,Saket,77.2064665,28.52493186,"North Indian, Chinese",450,No,Yes,1,2.1,112
4740,Apni Rasoi,New Delhi,Wazirpur,77.1648729,28.6815855,North Indian,300,No,No,1,2.6,19
4741,Boombox Cafe,New Delhi,Khan Market,77.2261003,28.5999579,"American, Italian, North Indian, Chinese, Lebanese",2000,Yes,No,4,3.6,1428
4752,Lighthouse 13,New Delhi,"MGF Metropolitan Mall, Saket",77.21950337,28.53013602,"North Indian, European, Chinese",2100,Yes,No,4,3.4,570
4758,Nathu's Sweets,Noida,Sector 62,77.3624558,28.612791,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai",500,No,No,2,2.4,77
4762,Wai Yu Mun Ching,Gurgaon,"DLF Mega Mall, DLF Phase 1",77.09319044,28.47567184,"Chinese, Thai",800,No,Yes,2,3.5,112
4785,New Madras Cafe,New Delhi,Vikaspuri,77.0789759,28.6383481,"South Indian, Fast Food",300,No,No,1,3.1,34
4790,Shanghai Nights,New Delhi,Vikaspuri,77.0739295,28.63949696,Chinese,450,No,No,1,2.8,11
4792,South Indian Cafe,New Delhi,Vikaspuri,77.0698477,28.6275705,"South Indian, Chinese",350,No,No,1,3.3,42
4793,Delhi 6,New Delhi,Vikaspuri,77.0710682,28.6365514,North Indian,350,No,No,1,2.6,44
4801,Pishori Chicken,New Delhi,Paschim Vihar,77.10041028,28.66237699,North Indian,700,No,No,2,3.4,46
4815,Route 04,New Delhi,Connaught Place,77.2200822,28.6348681,"Continental, American, Tex-Mex, North Indian",1350,Yes,Yes,3,3.5,1863
4817,Subway,Gurgaon,Sohna Road,77.0444681,28.4058183,"American, Fast Food, Salad, Healthy Food",500,No,Yes,2,2.9,101
4820,Shri Ram Restaurant,Gurgaon,Sohna Road,77.0409296,28.411627,"North Indian, Mithai, Street Food",400,No,No,1,2.6,30
4821,Uber Lounge,New Delhi,Greater Kailash (GK) 2,77.2436254,28.5334703,"Continental, North Indian, Italian",2200,Yes,Yes,4,3.6,430
4825,QD's Restaurant,New Delhi,Delhi University-GTB Nagar,77.2042559,28.6951592,"Chinese, North Indian, Fast Food, Italian",800,No,Yes,2,3.9,2724
4830,Berco's,New Delhi,"MGF Metropolitan Mall, Saket",77.2200822,28.5293802,"Chinese, Thai",1100,No,Yes,3,3.8,565
4840,Cascades - The Grand New Delhi,New Delhi,"The Grand New Delhi, Vasant Kunj",77.15246,28.538993,"North Indian, Continental, Asian",3200,Yes,No,4,3.6,97
4847,Pizza Hut Delivery,New Delhi,Lajpat Nagar 2,77.2466986,28.5674166,"Italian, Pizza, Fast Food",800,No,Yes,2,2.8,54
4854,Pizza Hut Delivery,New Delhi,"Star City Mall, Mayur Vihar Phase 1",77.2963154,28.5926711,"Italian, Pizza, Fast Food",800,No,Yes,2,2.7,87
4855,Pizza Hut Delivery,New Delhi,Malviya Nagar,77.2137832,28.5386054,"Italian, Pizza, Fast Food",800,No,Yes,2,2.8,120
4857,Pizza Hut,New Delhi,Delhi University-GTB Nagar,77.2042264,28.6953048,"Italian, Pizza, Fast Food",1000,No,Yes,3,3.4,143
4876,Barista,Gurgaon,"DLF Mega Mall, DLF Phase 1",77.09313545,28.47582155,Cafe,650,No,Yes,2,3.2,18
4879,Barista,Gurgaon,MG Road,77.1023726,28.4805404,Cafe,650,No,No,2,3.3,22
4882,Barista,Noida,Sector 16,77.3156097,28.5793172,Cafe,650,No,No,2,2.9,22
4885,Rice Bowl,New Delhi,East Patel Nagar,77.1701447,28.6448457,"Chinese, Seafood",1100,Yes,Yes,3,3.7,241
4889,India Grill - Hilton Garden Inn,New Delhi,Saket,77.2172977,28.5280393,"Continental, Italian, North Indian",3000,Yes,No,4,3.6,184
4905,Kylin Skybar,New Delhi,"Ambience Mall, Vasant Kunj",77.154938,28.5414475,"Chinese, Japanese, Thai, Malaysian, Vietnamese, Asian",2200,Yes,No,4,3.6,210
4907,Kitty Su - The Lalit New Delhi,New Delhi,"The Lalit New Delhi, Barakhamba Road",77.228133,28.6317423,Finger Food,5000,No,No,4,3.7,747
4910,Le Cirque - The Leela Palace,New Delhi,"The Leela Palace, Chanakyapuri",77.1889752,28.5793901,"French, Italian",5000,Yes,No,4,3.8,199
4911,The Library - The Leela Palace,New Delhi,"The Leela Palace, Chanakyapuri",77.1885648,28.5802165,"Italian, Continental",3500,No,No,4,3.7,59
4915,The Lobby Lounge - The Leela Palace,New Delhi,"The Leela Palace, Chanakyapuri",77.1890039,28.5793611,"Cafe, Continental",2000,No,No,4,3.6,32
4917,Jamavar - The Leela Palace,New Delhi,"The Leela Palace, Chanakyapuri",77.1889269,28.5794095,"North Indian, Mughlai",4000,Yes,No,4,3.9,241
4919,Cafe E,New Delhi,"DLF Emporio Mall, Vasant Kunj",77.15665989,28.54283324,"Cafe, Continental",1600,No,No,3,3.5,83
4921,Cha-Shi,New Delhi,"DLF Emporio Mall, Vasant Kunj",77.15718493,28.54370415,"Thai, Chinese, Asian, Malaysian",1500,Yes,No,3,3.8,118
4924,Karim's,New Delhi,Lodhi Road,77.2222225,28.5910546,"North Indian, Mughlai",1000,Yes,No,3,3.8,194
4931,Suruchi,Faridabad,"Crown Interiorz Mall, Sector 35, Faridabad",77.3074479,28.4701322,"North Indian, South Indian, Gujarati, Rajasthani",700,No,No,2,3.4,233
4935,China Town,New Delhi,Laxmi Nagar,77.2791124,28.6376483,Chinese,250,No,No,1,2.9,11
4939,Handa's,New Delhi,Laxmi Nagar,77.2830396,28.6405769,"North Indian, Chinese",500,No,Yes,2,2.6,8
4959,Downtown - Diners & Living Beer Cafe,Gurgaon,Sector 29,77.0631922,28.4683279,"North Indian, Chinese, Italian, Continental",1800,No,No,3,4.4,3569
4973,Sameer's Restaurant,New Delhi,Chittaranjan Park,77.2533324,28.53629071,"North Indian, Mughlai, Chinese",600,No,Yes,2,2.5,59
4982,The Yummy Chilli,New Delhi,"V3S Mall, Laxmi Nagar",77.2870265,28.6369816,"Mughlai, North Indian",600,No,No,2,2.9,9
4992,Knight Rider,Gurgaon,DLF Cyber City,77.0933407,28.4877882,"North Indian, Continental",1200,Yes,No,3,3.1,185
5004,Om Sweets & Snacks,Gurgaon,Sector 31,77.050482,28.4528201,"North Indian, South Indian, Street Food, Mithai",500,No,Yes,2,3.5,486
5005,Chaudhary Bhojnalaya,Faridabad,Sector 15,77.3240517,28.3953389,North Indian,400,No,No,1,3.6,93
5010,The Tandoori Times,Faridabad,Sector 37,77.3115506,28.4804188,North Indian,500,No,No,2,2.7,48
5011,Yomo-Your Only Momo Outlet,Gurgaon,Sector 56,77.0994718,28.4253531,Fast Food,150,No,No,1,3,6
5019,Fortune Deli - Fortune Select Excalibur,Gurgaon,"Fortune Select Excalibur, Sohna Road",77.0411995,28.4164952,Bakery,1000,No,No,3,3.6,42
5030,Out Of The Box,New Delhi,Hauz Khas Village,77.1944824,28.5541766,"American, North Indian, European, Asian",1800,Yes,No,3,3.7,3697
5032,Power Play Resto Bar,Gurgaon,"JMD Regent Arcade Mall, MG Road",77.088553,28.4797315,"North Indian, American, Italian",1850,Yes,No,3,2.8,91
5042,EEST - The Westin Gurgaon,Gurgaon,"The Westin Gurgaon, Sector 29",77.0704322,28.476779,"Japanese, Chinese, Thai",3000,Yes,No,4,3.9,272
5044,Prego - The Westin Gurgaon,Gurgaon,"The Westin Gurgaon, Sector 29",77.0703873,28.4767298,Italian,3000,Yes,No,4,3.8,390
5046,Seasonal Tastes - The Westin Gurgaon,Gurgaon,"The Westin Gurgaon, Sector 29",77.0704322,28.476779,"North Indian, Asian",3000,Yes,No,4,3.9,394
5052,Gola Sizzlers,Gurgaon,Sector 29,77.063417,28.4683943,"Chinese, North Indian, Mughlai, Continental",1500,Yes,No,3,3.5,853
5060,Domino's Pizza,New Delhi,Dilshad Garden,77.3219584,28.6760676,"Pizza, Fast Food",700,No,No,2,3.3,87
5061,Moti Mahal Delux Tandoori Trail,Gurgaon,Sector 14,77.0351491,28.4665409,"North Indian, Continental",800,Yes,No,2,2.9,16
5062,Hinglish - Cafe Beach Bar,New Delhi,"Pacific Mall, Tagore Garden",77.1068457,28.6424495,"Continental, North Indian, Italian",1600,Yes,Yes,3,3.7,792
5065,Domino's Pizza,Gurgaon,Sector 29,77.0632194,28.4682247,"Pizza, Fast Food",700,No,No,2,3.6,146
5068,South Store,Gurgaon,Sector 14,77.0475378,28.4743176,South Indian,200,No,No,1,3.5,64
5079,Burger Hut,Gurgaon,Sector 5,77.0205232,28.4802841,"Burger, Fast Food, Chinese",300,No,No,1,2.8,16
5080,New Sukh Sagar,Gurgaon,"Shopping Mall, DLF Phase 1",77.1000176,28.465995,Street Food,100,No,No,1,3.2,16
5083,Chawla Di Hutti,New Delhi,Kapashera,77.07889594,28.51647834,North Indian,700,No,No,2,3.1,59
5084,Deep Chicken Corner,Gurgaon,Old Railway Road,77.0206596,28.4667157,North Indian,500,No,No,2,3.2,18
5104,McDonald's,Gurgaon,Sector 29,77.0632371,28.4682874,"Fast Food, Burger",500,No,Yes,2,3.5,187
5106,Sangam Sweets,Gurgaon,Palam Vihar,77.0373642,28.5176801,"Street Food, Mithai, South Indian, North Indian, Chinese",250,No,Yes,1,2.5,9
5129,The League Restaurant,Gurgaon,Sector 14,77.0432685,28.4751486,"North Indian, Chinese",900,Yes,No,2,3.1,17
5135,Express Dhaba,New Delhi,Malviya Nagar,77.2127552,28.5403273,"North Indian, Chinese, Mughlai",650,No,Yes,2,2.7,68
5172,Om Sweets & Snacks,Gurgaon,"Hong Kong Bazaar Mall, Sector 57, Gurgaon",77.0904863,28.4211432,"North Indian, South Indian, Street Food, Mithai",500,No,Yes,2,3.1,138
5186,Sanju Cool & Hot Hut,New Delhi,Mayur Vihar Phase 2,77.3009259,28.6199149,"North Indian, Street Food",250,No,No,1,2.8,8
5190,Mughlai Treat,Gurgaon,Sector 56,77.1017259,28.421414,"North Indian, Mughlai",500,No,No,2,3.2,48
5227,Alpha 63,New Delhi,"Best Western Taurus Hotel, Mahipalpur",77.1271685,28.5488265,"North Indian, Chinese, Continental",1500,Yes,No,3,2.7,9
5230,Ion Club & Dining Lounge,Gurgaon,MG Road,77.088598,28.479691,"Continental, North Indian, Mughlai, Chinese",1800,Yes,No,3,2.6,115
5239,221 B Baker Street,Noida,Sector 25,77.3379464,28.5843762,Bakery,350,No,Yes,1,3.4,102
